image,status,field_exact_match_accuracy,critical_field_exact_match_accuracy,full_label_exact_match,cer,wer
001_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
002_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
003_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
004_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
005_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
006_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
007_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
008_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
009_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
010_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
011_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
012_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
013_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
014_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
015_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
016_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
017_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
018_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
019_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
020_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
021_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
022_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
023_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
024_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
025_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
026_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
027_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
028_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
029_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
030_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
031_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
032_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
033_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
034_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
035_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
036_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
037_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
038_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
039_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
040_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
041_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
042_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
043_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
044_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
045_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
046_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
047_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
048_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
049_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
050_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
051_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
052_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
053_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
054_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
055_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
056_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
057_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
058_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
059_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
060_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
061_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
062_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
063_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
064_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
065_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
066_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
067_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
068_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
069_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
070_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
071_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
072_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
073_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
074_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
075_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
076_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
077_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
078_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
079_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
080_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
081_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
082_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
083_rotated.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
084_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
085_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
086_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
087_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
088_blur.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
089_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
