image,status,field_exact_match_accuracy,critical_field_exact_match_accuracy,full_label_exact_match,cer,wer
001_blur.jpg,SUCCESS,0.0,,False,134.0,16.0
002_blur.jpg,SUCCESS,0.0,,False,137.0,17.0
003_damaged.jpg,SUCCESS,0.0,,False,133.0,17.0
004_reflection.jpg,SUCCESS,0.0,,False,149.0,18.0
005_blur.jpg,SUCCESS,0.0,,False,132.0,15.0
006_rotated.jpg,SUCCESS,0.0,,False,134.0,17.0
007_vietnamese_mixed.jpg,SUCCESS,0.0,,False,173.0,26.0
008_reflection.jpg,SUCCESS,0.0,,False,148.0,18.0
009_vietnamese_mixed.jpg,SUCCESS,0.0,,False,182.0,27.0
010_vietnamese_mixed.jpg,SUCCESS,0.0,,False,175.0,26.0
011_rotated.jpg,SUCCESS,0.0,,False,124.0,16.0
012_rotated.jpg,SUCCESS,0.0,,False,147.0,19.0
013_small_text.jpg,SUCCESS,0.0,,False,131.0,17.0
014_damaged.jpg,SUCCESS,0.0,,False,133.0,16.0
015_small_text.jpg,SUCCESS,0.0,,False,130.0,17.0
016_small_text.jpg,SUCCESS,0.0,,False,151.0,19.0
017_clear.jpg,SUCCESS,0.0,,False,127.0,16.0
018_dark.jpg,SUCCESS,0.0,,False,134.0,16.0
019_dark.jpg,SUCCESS,0.0,,False,132.0,16.0
020_vietnamese_mixed.jpg,SUCCESS,0.0,,False,194.0,29.0
021_clear.jpg,SUCCESS,0.0,,False,128.0,17.0
022_clear.jpg,SUCCESS,0.0,,False,128.0,17.0
023_dark.jpg,SUCCESS,0.0,,False,134.0,17.0
024_clear.jpg,SUCCESS,0.0,,False,143.0,19.0
025_blur.jpg,SUCCESS,0.0,,False,129.0,16.0
026_damaged.jpg,SUCCESS,0.0,,False,132.0,17.0
027_damaged.jpg,SUCCESS,0.0,,False,134.0,17.0
028_rotated.jpg,SUCCESS,0.0,,False,150.0,19.0
029_rotated.jpg,SUCCESS,0.0,,False,132.0,17.0
030_rotated.jpg,SUCCESS,0.0,,False,132.0,17.0
031_damaged.jpg,SUCCESS,0.0,,False,129.0,16.0
032_small_text.jpg,SUCCESS,0.0,,False,146.0,19.0
033_dark.jpg,SUCCESS,0.0,,False,132.0,16.0
034_blur.jpg,SUCCESS,0.0,,False,133.0,16.0
035_dark.jpg,SUCCESS,0.0,,False,133.0,16.0
036_small_text.jpg,SUCCESS,0.0,,False,152.0,19.0
037_small_text.jpg,SUCCESS,0.0,,False,132.0,17.0
038_clear.jpg,SUCCESS,0.0,,False,136.0,17.0
039_vietnamese_mixed.jpg,SUCCESS,0.0,,False,175.0,26.0
040_small_text.jpg,SUCCESS,0.0,,False,145.0,19.0
041_small_text.jpg,SUCCESS,0.0,,False,137.0,17.0
042_small_text.jpg,SUCCESS,0.0,,False,132.0,17.0
043_vietnamese_mixed.jpg,SUCCESS,0.0,,False,176.0,27.0
044_clear.jpg,SUCCESS,0.0,,False,142.0,18.0
045_clear.jpg,SUCCESS,0.0,,False,124.0,16.0
046_dark.jpg,SUCCESS,0.0,,False,131.0,17.0
047_clear.jpg,SUCCESS,0.0,,False,137.0,17.0
048_rotated.jpg,SUCCESS,0.0,,False,149.0,19.0
049_rotated.jpg,SUCCESS,0.0,,False,139.0,18.0
